id,title,imdb_id,tmdb_id,plot,genres,themes
6789,Balto III: Wings of Change,tt0423849,34942,"A young wolfdog named Balto musters courage to save a diphtheria-stricken town in 1925 Alaska with the help of his canine friends and human allies. He faces numerous challenges, including treacherous landscapes and deceitful rivals, on his journey to deliver life-saving medicine. Balto's determination earns him respect from both dogs and humans. A present-day elderly woman shares a story about her own connection to the Iditarod trail.",['flashback film'],"['Community and Friendship', 'Historical Significance', 'Legacy of Bravery', 'Overcoming Adversity', 'Perseverance in the Face of Fear', 'Redemption Quest', 'The Power of Kindness', 'Unlikely Heroes']"
6783,Balto II: Wolf Quest,tt0281634,25913,"In a mystical Alaskan wilderness, a wolf named Aleu embarks on a journey of self-discovery after her wild appearance deters potential adopters. Her father, Balto, sets out to find her and reunites with her just as she's about to take leadership of her pack.","['adventure film', ""children's film"", 'family film']","['Coming-of-Age', 'Environmentalism', 'Leadership', 'Mentorship', 'Perseverance', 'Redemption', 'Transformative Experience', 'Wisdom']"
15877,Balupu,tt2654480,204275,"A young man named Ravi is forced into marriage by his family, but falls in love with a woman named Shruti. When his friend Seenu attempts suicide, Ravi's family sees an opportunity to secure the marriage. However, things take a dark turn when Poorna, a childhood friend turned enemy, kidnaps Shruti and orchestrates a series of events to destroy Ravi's life.",['action comedy film'],"['Action-packed climax', 'Binge-watching marathon', 'Emotional family drama', 'Feel-good redemption', 'Happy ending', 'Revenge and justice', 'Spooky twists', 'Thrilling plot turns']"
4140,Bambi,tt0034492,3170,"In a Maine forest, a young fawn named Bambi grows up with his mother and friends, learning about life and friendship. When his mother is killed by a hunter, Bambi's father takes him under his wing and teaches him how to survive. As Bambi matures into a young buck, he faces challenges from rival suitors and confronts the dangers of the human world.","[""children's film"", 'coming-of-age film', 'drama film', 'fantasy film', 'musical film']","['Courage', 'First Love', 'Growing Up', 'Mourning Loss', 'Parental Love', 'Protection', 'Self-Discovery', 'Survival Instincts']"
4141,Bambi II,tt0447854,13205,"A young deer named Bambi is orphaned after his mother is killed by a hunter, and his father must care for him until spring. As Bambi grows, he meets new friends and faces challenges, including rival males who threaten his relationships with his family and loved ones.","['drama film', 'family film', 'fantasy film']","['Dealing with danger', 'Family bonds', 'Friendship and loyalty', 'Growing up', 'Overcoming fear']"
16355,Bambi: The Reckoning,tt23621682,1049942,"A young fawn named Bambi is hunted by poachers and eventually becomes the target of a group of hunters after being orphaned and raised by a human family. The family's dark secrets are slowly revealed as they try to protect the fawn from its deadly pursuers. Meanwhile, the fawn must confront its own destiny and the true nature of its human caregivers. As the stakes rise, the family is forced to confront their past mistakes.","['horror film', 'thriller film']","['Bloodlust and obsession', 'Family secrets', 'Moral dilemmas', 'Nature vs. Humanity', 'Survival horror', 'Trauma and recovery']"
4769,Bambou,tt1454607,38195,N/A,['comedy film'],[]
15978,Bamse and the City of Thieves,tt3129656,278769,N/A,"[""children's film""]",[]
10006,Banana Joe,tt0082045,11340,"A banana trader must navigate bureaucracy and gangsters to protect his village from exploitation. He teams up with Manuel, a con man who helps him secure a license, and finds love with Dorianne, an attractive nightclub singer. Together they take down the villainous Torsillo and his associates. In the end, Joe returns home, wiser and more literate.",['comedy film'],"['Binge-watching marathon', 'Feel-good movie night', 'Overcoming adversity', 'Redemption story', 'Revenge and justice', 'Small town charm', 'Spontaneous adventure', 'Underdog triumph']"
16008,Bandhan,tt0273452,161229,"A young boy named Raju is forced to leave his wealthy guardian's household due to a misunderstanding, leading to a complicated family dynamic where love, loyalty, and greed come into play.",['action film'],"['A Tale of Two Lovers', 'Binge-watching Marathon', 'Feel-good Movie Night', 'Love Conquers All', 'Reform and Redemption', 'Revenge and Justice', 'Spooky Halloween', 'The Power of Family Ties']"
10223,Bandidas,tt0416496,1969,"Two poor Mexican women join forces to become bank robbers, targeting corrupt land barons who have stolen their families' lands. With the help of a skilled criminal investigator, they embark on daring heists and form an unlikely bond. As they navigate their complex relationship, they must confront their pasts and decide what drives them: revenge or redemption.","['action film', 'comedy film', 'female buddy film', 'heist film', 'Western film']","['A journey to Europe', 'Breaking free from oppression', 'Heists and capers', 'Love and loss', 'Redemption through action', 'Righting historical wrongs', 'The power of female friendship', 'Unlikely alliances']"
2175,Bandit,tt9853500,842942,"A charming career criminal escapes prison and assumes a new identity, using his skills to rob banks across the country, but a ruthless detective is hot on his trail.",['crime film'],"['Dangerous love affair', 'Fugitive on the run', 'Glamour and deception', 'High-stakes cat chase', 'Intense pursuit', 'Law enforcement showdown', 'Reckless escape', 'Thrilling adventure']"
12099,Bandits,tt0219965,3172,"Two convicts, Joe and Terry, break out of prison and start a bank-robbing spree with the help of dim-witted accomplice Harvey, but their partnership is complicated by the arrival of a housewife named Kate who becomes entangled in their lives. As they try to fund their dream getaway, they must navigate love triangles, FBI pursuit, and ultimately a cleverly staged heist that reveals their true intentions. The story unfolds through flashbacks framed by a fictional reality TV show. A tense cat-and-mouse game ensues as the group's dynamics shift and they face off against each other in a shocking finale.","['action film', 'buddy film', 'crime film', 'drama film', 'heist film', 'romantic comedy']","['A Life of Crime', 'Double Cross', 'Framing the Truth', 'Love Triangle', 'Redemption and Escape', 'The Art of Deception', 'Unconventional Family Ties']"
10641,Band of the Hand,tt0090693,33762,"Five juvenile delinquents are forced to work together in the swamp as part of a new experimental program, learning to survive and eventually rebuild their community after completing it.","['action film', 'crime film', 'thriller film']","['Breaking the Cycle of Violence', 'Fighting for a Better Future', 'Finding Hope in Adversity', 'From Prison to Progress', 'Gritty Reality Check', 'Healing through Hard Labor', 'Rise Above Trauma', 'The Power of Redemption']"
13464,Bandslam,tt0976222,23367,"Will Burton switches schools after being bullied, meets a girl named Sam who becomes his bandmate and love interest, and finds inspiration to help her overcome her struggles with fame and family expectations.","['comedy drama', 'coming-of-age fiction', 'musical film', 'romantic comedy', 'teen film']","['Celebrating creativity', 'Embracing individuality', 'Finding identity', 'Overcoming adversity', 'Rekindling passion', 'Supporting loved ones']"
15959,Bañeros 4: Los rompeolas,tt3790296,296945,N/A,['comedy film'],[]
17221,Bang Bang,tt7132924,1062402,N/A,[],[]
1000,Banger,tt17053594,852052,N/A,['drama film'],[]
17201,Bangkok Breaking: Heaven and Hell,tt31158592,1337309,N/A,[],[]
9975,Bangkok Dangerous,tt0814022,13184,"A hitman, Joe, is hired by a crime boss in Bangkok to kill four targets, but he forms an unlikely bond with a local pickpocket, Kong, who helps him on the job. As Joe navigates his assignments, he also becomes embroiled in a complicated love affair and must confront the moral implications of his profession.","['action film', 'crime film', 'crime thriller film']","['Betrayal and redemption', 'Dangerous alliances', 'Fatal consequences', 'High-stakes games', 'Life-or-death situations', 'Love and loyalty', 'Moral ambiguity', 'Thrilling chases']"
11842,Bangkok Revenge,tt1784600,128185,N/A,"['action film', 'martial arts film']",[]
3016,Bang Rajan,tt0284880,39907,"A small Burmese village prepares for war as the army threatens to invade, employing creative solutions to defend their homes.","['action film', 'war film']","['Ancient Armor and Modern Tactics', 'Rebellion Against All Odds', 'The Power of Human Ingenuity', 'Village Life Under Siege', 'Warfare on Foot']"
7795,Bank Error in Your Favour,tt1314240,26152,N/A,['comedy film'],[]
7310,Banshee Chapter,tt2011276,207769,"James Hirsch, a young man, investigates government experiment Project MKUltra and becomes entangled with Anne after she discovers his house contains cryptic information about the project. Together they uncover a sinister plot involving an extraterrestrial entity that can manipulate human bodies through a mysterious substance called DMT-19.","['horror film', 'monster film', 'science fiction film', 'science fiction horror film']","['A Desperate Quest for Answers', 'Beneath the Surface of Reality', 'Breaking Free from the Shadows', ""Chasing the Devil's Work"", 'Descent into Madness', 'The Unseen Forces That Shape Us', 'Uncovering a Hidden Truth']"
3064,Banzaï,tt0083618,52557,A Frenchman's life is turned upside down when he discovers his company has been helping the wrong people. He decides to take matters into his own hands and set out on a mission to correct the situation.,['comedy film'],"['Navigating complex systems', 'Overcoming bureaucracy', 'Personal identity crisis', 'Quest for truth', 'Redemption arc', 'Righting wrongs', 'Seeking justice', 'Self-discovery']"
